customerName;productName;productLine;orderDate;orderDay;orderMonth;orderYear;orderQuarter;dollar_sales
Tekni Collectables Inc.;1969 Harley Davidson Ultimate Chopper;Motorcycles;2004-05-18 00:00:00;18;5;2004;2;5533.61
Tekni Collectables Inc.;1996 Moto Guzzi 1100i;Motorcycles;2004-05-18 00:00:00;18;5;2004;2;5076.28
Tekni Collectables Inc.;2003 Harley-Davidson Eagle Drag Bike;Motorcycles;2004-05-18 00:00:00;18;5;2004;2;7411.48
Tekni Collectables Inc.;2002 Suzuki XREO;Motorcycles;2004-05-18 00:00:00;18;5;2004;2;5958.38
Tekni Collectables Inc.;1936 Harley Davidson El Knucklehead;Motorcycles;2004-05-18 00:00:00;18;5;2004;2;2558.6
Tekni Collectables Inc.;1997 BMW R 1100 S;Motorcycles;2004-05-18 00:00:00;18;5;2004;2;4564.5
Auto Canal+ Petit;1969 Dodge Super Bee;Classic Cars;2004-05-26 00:00:00;26;5;2004;2;1495.6
Auto Canal+ Petit;1976 Ford Gran Torino;Classic Cars;2004-05-26 00:00:00;26;5;2004;2;5966.32
Auto Canal+ Petit;1957 Vespa GS150;Motorcycles;2004-05-26 00:00:00;26;5;2004;2;1561.16
Auto Canal+ Petit;1957 Corvette Convertible;Classic Cars;2004-05-26 00:00:00;26;5;2004;2;3327.22
Auto Canal+ Petit;1982 Ducati 900 Monster;Motorcycles;2004-05-26 00:00:00;26;5;2004;2;2962.41
Auto Canal+ Petit;1961 Chevrolet Impala;Classic Cars;2004-05-26 00:00:00;26;5;2004;2;2641.75
Auto Canal+ Petit;1982 Ducati 996 R;Motorcycles;2004-05-26 00:00:00;26;5;2004;2;1303.56
Auto Canal+ Petit;1974 Ducati 350 Mk3 Desmo;Motorcycles;2004-05-26 00:00:00;26;5;2004;2;2347.25
Auto Canal+ Petit;2002 Yamaha YZR M1;Motorcycles;2004-05-26 00:00:00;26;5;2004;2;3475.68
UK Collectables, Ltd.;1968 Ford Mustang;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;3782.39
UK Collectables, Ltd.;1968 Dodge Charger;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;2247.74
UK Collectables, Ltd.;1970 Plymouth Hemi Cuda;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;1675.75
UK Collectables, Ltd.;1969 Dodge Charger;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;4485.40
UK Collectables, Ltd.;1993 Mazda RX-7;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;3385.72
UK Collectables, Ltd.;1965 Aston Martin DB5;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;2478.96
UK Collectables, Ltd.;1948 Porsche 356-A Roadster;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;1558.48
UK Collectables, Ltd.;1995 Honda Civic;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;4318.71
UK Collectables, Ltd.;1999 Indy 500 Monte Carlo SS;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;4249.08
UK Collectables, Ltd.;1992 Ferrari 360 Spider red;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;5825.2
UK Collectables, Ltd.;1948 Porsche Type 356 Roadster;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;4335.97
UK Collectables, Ltd.;1982 Lamborghini Diablo;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;1389.60
UK Collectables, Ltd.;1971 Alpine Renault 1600s;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;1219.68
UK Collectables, Ltd.;1956 Porsche 356A Coupe;Classic Cars;2004-06-01 00:00:00;1;6;2004;2;4490.85
Down Under Souveniers, Inc;1917 Grand Touring Sedan;Vintage Cars;2004-06-03 00:00:00;3;6;2004;2;6747.29
Down Under Souveniers, Inc;1911 Ford Town Car;Vintage Cars;2004-06-03 00:00:00;3;6;2004;2;1983.24
Down Under Souveniers, Inc;1932 Model A Ford J-Coupe;Vintage Cars;2004-06-03 00:00:00;3;6;2004;2;4222.18
Down Under Souveniers, Inc;1932 Alfa Romeo 8C2300 Spider Sport;Vintage Cars;2004-06-03 00:00:00;3;6;2004;2;2753.66
Down Under Souveniers, Inc;1957 Ford Thunderbird;Classic Cars;2004-06-03 00:00:00;3;6;2004;2;1796.1
Down Under Souveniers, Inc;1970 Chevy Chevelle SS 454;Classic Cars;2004-06-03 00:00:00;3;6;2004;2;2273.92
Down Under Souveniers, Inc;1966 Shelby Cobra 427 S/C;Classic Cars;2004-06-03 00:00:00;3;6;2004;2;1384.64
Down Under Souveniers, Inc;1939 Chevrolet Deluxe Coupe;Vintage Cars;2004-06-03 00:00:00;3;6;2004;2;1097.44
Down Under Souveniers, Inc;1949 Jaguar XK 120;Classic Cars;2004-06-03 00:00:00;3;6;2004;2;2648.02
Down Under Souveniers, Inc;1952 Citroen-15CV;Classic Cars;2004-06-03 00:00:00;3;6;2004;2;3681.81
Down Under Souveniers, Inc;1969 Chevrolet Camaro Z28;Classic Cars;2004-06-03 00:00:00;3;6;2004;2;2912.28
Down Under Souveniers, Inc;2002 Chevy Corvette;Classic Cars;2004-06-03 00:00:00;3;6;2004;2;4984.77
Down Under Souveniers, Inc;1936 Mercedes Benz 500k Roadster;Vintage Cars;2004-06-03 00:00:00;3;6;2004;2;796
Mini Caravy;1928 Mercedes-Benz SSK;Vintage Cars;2004-06-04 00:00:00;4;6;2004;2;3240
Mini Caravy;1938 Cadillac V-16 Presidential Limousine;Vintage Cars;2004-06-04 00:00:00;4;6;2004;2;1392.31
Danish Wholesale Imports;1937 Lincoln Berline;Vintage Cars;2004-06-08 00:00:00;8;6;2004;2;3178.66
Danish Wholesale Imports;1936 Mercedes-Benz 500K Special Roadster;Vintage Cars;2004-06-08 00:00:00;8;6;2004;2;1532.07
The Sharp Gifts Warehouse;1913 Ford Model T Speedster;Vintage Cars;2004-06-14 00:00:00;14;6;2004;2;4609.5
The Sharp Gifts Warehouse;1934 Ford V8 Coupe;Vintage Cars;2004-06-14 00:00:00;14;6;2004;2;2907.66
The Sharp Gifts Warehouse;18th Century Vintage Horse Carriage;Vintage Cars;2004-06-14 00:00:00;14;6;2004;2;3099.86
The Sharp Gifts Warehouse;1917 Maxwell Touring Car;Vintage Cars;2004-06-14 00:00:00;14;6;2004;2;2373.02
The Sharp Gifts Warehouse;1936 Chrysler Airflow;Vintage Cars;2004-06-14 00:00:00;14;6;2004;2;3763.26
Tokyo Collectables, Ltd;1952 Alpine Renault 1300;Classic Cars;2004-06-15 00:00:00;15;6;2004;2;5691.84
Tokyo Collectables, Ltd;1958 Setra Bus;Trucks and Buses;2004-06-15 00:00:00;15;6;2004;2;5491.54
Tokyo Collectables, Ltd;1940 Ford Pickup Truck;Trucks and Buses;2004-06-15 00:00:00;15;6;2004;2;4639.97
Tokyo Collectables, Ltd;1939 Cadillac Limousine;Vintage Cars;2004-06-15 00:00:00;15;6;2004;2;1046.01
Tokyo Collectables, Ltd;1996 Peterbilt 379 Stake Bed with Outrigger;Trucks and Buses;2004-06-15 00:00:00;15;6;2004;2;1254
Tokyo Collectables, Ltd;1982 Camaro Z28;Classic Cars;2004-06-15 00:00:00;15;6;2004;2;3914.54
Handji Gifts& Co;1962 LanciaA Delta 16V;Classic Cars;2004-06-15 00:00:00;15;6;2004;2;3149.9
Handji Gifts& Co;1957 Chevy Pickup;Trucks and Buses;2004-06-15 00:00:00;15;6;2004;2;5396.71
Handji Gifts& Co;1998 Chrysler Plymouth Prowler;Classic Cars;2004-06-15 00:00:00;15;6;2004;2;4027.79
Handji Gifts& Co;1964 Mercedes Tour Bus;Trucks and Buses;2004-06-15 00:00:00;15;6;2004;2;4089.52
Handji Gifts& Co;1926 Ford Fire Engine;Trucks and Buses;2004-06-15 00:00:00;15;6;2004;2;1786.5
Handji Gifts& Co;1992 Ferrari 360 Spider red;Classic Cars;2004-06-15 00:00:00;15;6;2004;2;4115.07
Handji Gifts& Co;1940s Ford truck;Trucks and Buses;2004-06-15 00:00:00;15;6;2004;2;4418.16
Handji Gifts& Co;1970 Dodge Coronet;Classic Cars;2004-06-15 00:00:00;15;6;2004;2;1310.96
Handji Gifts& Co;1962 Volkswagen Microbus;Trucks and Buses;2004-06-15 00:00:00;15;6;2004;2;5705.8
Handji Gifts& Co;1958 Chevy Corvette Limited Edition;Classic Cars;2004-06-15 00:00:00;15;6;2004;2;975.56
Handji Gifts& Co;1980Ã¢â‚¬â„¢s GM Manhattan Express;Trucks and Buses;2004-06-15 00:00:00;15;6;2004;2;4290.75
Handji Gifts& Co;1954 Greyhound Scenicruiser;Trucks and Buses;2004-06-15 00:00:00;15;6;2004;2;1839.60
Handji Gifts& Co;Diamond T620 Semi-Skirted Tanker;Trucks and Buses;2004-06-15 00:00:00;15;6;2004;2;3054.57
GiftsForHim.com;2001 Ferrari Enzo;Classic Cars;2004-06-16 00:00:00;16;6;2004;2;8316.34
GiftsForHim.com;1969 Corvair Monza;Classic Cars;2004-06-16 00:00:00;16;6;2004;2;4215
GiftsForHim.com;1969 Ford Falcon;Classic Cars;2004-06-16 00:00:00;16;6;2004;2;7460.64
GiftsForHim.com;1903 Ford Model A;Vintage Cars;2004-06-16 00:00:00;16;6;2004;2;3890.24
GiftsForHim.com;Collectable Wooden Train;Trains;2004-06-16 00:00:00;16;6;2004;2;2690.33
GiftsForHim.com;1970 Triumph Spitfire;Classic Cars;2004-06-16 00:00:00;16;6;2004;2;3171.24
GiftsForHim.com;1992 Porsche Cayenne Turbo Silver;Classic Cars;2004-06-16 00:00:00;16;6;2004;2;2693.29
GiftsForHim.com;1950's Chicago Surface Lines Streetcar;Trains;2004-06-16 00:00:00;16;6;2004;2;1493.1
GiftsForHim.com;1962 City of Detroit Streetcar;Trains;2004-06-16 00:00:00;16;6;2004;2;1181.04
GiftsForHim.com;The Mayflower;Ships;2004-06-16 00:00:00;16;6;2004;2;2658.15
QuÃƒÂ©bec Home Shopping Network;1972 Alfa Romeo GTA;Classic Cars;2004-06-17 00:00:00;17;6;2004;2;3157.91
QuÃƒÂ©bec Home Shopping Network;1904 Buick Runabout;Vintage Cars;2004-06-17 00:00:00;17;6;2004;2;1615
QuÃƒÂ©bec Home Shopping Network;18th century schooner;Ships;2004-06-17 00:00:00;17;6;2004;2;3804.84
QuÃƒÂ©bec Home Shopping Network;1912 Ford Model T Delivery Wagon;Vintage Cars;2004-06-17 00:00:00;17;6;2004;2;1752.52
QuÃƒÂ©bec Home Shopping Network;The Schooner Bluenose;Ships;2004-06-17 00:00:00;17;6;2004;2;2176
QuÃƒÂ©bec Home Shopping Network;The USS Constitution Ship;Ships;2004-06-17 00:00:00;17;6;2004;2;2576.2
QuÃƒÂ©bec Home Shopping Network;The Titanic;Ships;2004-06-17 00:00:00;17;6;2004;2;2228.75
QuÃƒÂ©bec Home Shopping Network;The Queen Mary;Ships;2004-06-17 00:00:00;17;6;2004;2;4419.5
QuÃƒÂ©bec Home Shopping Network;Pont Yacht;Ships;2004-06-17 00:00:00;17;6;2004;2;1266.72
Euro+ Shopping Channel;1980s Black Hawk Helicopter;Planes;2004-06-24 00:00:00;24;6;2004;2;7726.80
Euro+ Shopping Channel;1999 Yamaha Speed Boat;Ships;2004-06-24 00:00:00;24;6;2004;2;2615.04
Euro+ Shopping Channel;1941 Chevrolet Special Deluxe Cabriolet;Vintage Cars;2004-06-24 00:00:00;24;6;2004;2;2915.5
Euro+ Shopping Channel;1928 British Royal Navy Airplane;Planes;2004-06-24 00:00:00;24;6;2004;2;3348.32
Euro+ Shopping Channel;1900s Vintage Bi-Plane;Planes;2004-06-24 00:00:00;24;6;2004;2;1529.04
Euro+ Shopping Channel;1937 Horch 930V Limousine;Vintage Cars;2004-06-24 00:00:00;24;6;2004;2;3024.5
Euro+ Shopping Channel;1940 Ford Delivery Sedan;Vintage Cars;2004-06-24 00:00:00;24;6;2004;2;4026.82
Euro+ Shopping Channel;Corsair F4U ( Bird Cage);Planes;2004-06-24 00:00:00;24;6;2004;2;2817.12
Euro+ Shopping Channel;1928 Ford Phaeton Deluxe;Vintage Cars;2004-06-24 00:00:00;24;6;2004;2;2558.8
Euro+ Shopping Channel;1930 Buick Marquette Phaeton;Vintage Cars;2004-06-24 00:00:00;24;6;2004;2;1753.22
Euro+ Shopping Channel;American Airlines: B767-300;Planes;2004-06-24 00:00:00;24;6;2004;2;3507.6
Euro+ Shopping Channel;HMS Bounty;Ships;2004-06-24 00:00:00;24;6;2004;2;3664.32
Euro+ Shopping Channel;America West Airlines B757-200;Planes;2004-06-24 00:00:00;24;6;2004;2;2698.41
Euro+ Shopping Channel;F/A 18 Hornet 1/72;Planes;2004-06-24 00:00:00;24;6;2004;2;1749.6
Euro+ Shopping Channel;American Airlines: MD-11S;Planes;2004-06-24 00:00:00;24;6;2004;2;2254.35
Euro+ Shopping Channel;Boeing X-32A JSF;Planes;2004-06-24 00:00:00;24;6;2004;2;875.91
Gift Depot Inc.;1969 Harley Davidson Ultimate Chopper;Motorcycles;2004-06-28 00:00:00;28;6;2004;2;3026
Gift Depot Inc.;1996 Moto Guzzi 1100i;Motorcycles;2004-06-28 00:00:00;28;6;2004;2;4282
Gift Depot Inc.;2003 Harley-Davidson Eagle Drag Bike;Motorcycles;2004-06-28 00:00:00;28;6;2004;2;7940.05
Gift Depot Inc.;2002 Suzuki XREO;Motorcycles;2004-06-28 00:00:00;28;6;2004;2;5928.48
Gift Depot Inc.;P-51-D Mustang;Planes;2004-06-28 00:00:00;28;6;2004;2;2230.14
Gift Depot Inc.;1936 Harley Davidson El Knucklehead;Motorcycles;2004-06-28 00:00:00;28;6;2004;2;1709.18
Gift Depot Inc.;1997 BMW R 1100 S;Motorcycles;2004-06-28 00:00:00;28;6;2004;2;4591.44
Gift Depot Inc.;1960 BSA Gold Star DBD34;Motorcycles;2004-06-28 00:00:00;28;6;2004;2;2480.11
Gift Depot Inc.;1900s Vintage Tri-Plane;Planes;2004-06-28 00:00:00;28;6;2004;2;1425.84
Gift Depot Inc.;1997 BMW F650 ST;Motorcycles;2004-06-28 00:00:00;28;6;2004;2;2910.9
Gift Depot Inc.;ATA: B757-300;Planes;2004-06-28 00:00:00;28;6;2004;2;5520.62
Gifts4AllAges.com;1957 Vespa GS150;Motorcycles;2004-06-30 00:00:00;30;6;2004;2;2805.12
Gifts4AllAges.com;1957 Corvette Convertible;Classic Cars;2004-06-30 00:00:00;30;6;2004;2;2499.79
Gifts4AllAges.com;1982 Ducati 900 Monster;Motorcycles;2004-06-30 00:00:00;30;6;2004;2;2280.68
Gifts4AllAges.com;1961 Chevrolet Impala;Classic Cars;2004-06-30 00:00:00;30;6;2004;2;3533.46
Gifts4AllAges.com;1982 Ducati 996 R;Motorcycles;2004-06-30 00:00:00;30;6;2004;2;780.40
Gifts4AllAges.com;1974 Ducati 350 Mk3 Desmo;Motorcycles;2004-06-30 00:00:00;30;6;2004;2;3400.34
Gifts4AllAges.com;2002 Yamaha YZR M1;Motorcycles;2004-06-30 00:00:00;30;6;2004;2;3173.91
Australian Collectables, Ltd;1969 Dodge Super Bee;Classic Cars;2004-07-02 00:00:00;2;7;2004;3;3365.1
Australian Collectables, Ltd;1976 Ford Gran Torino;Classic Cars;2004-07-02 00:00:00;2;7;2004;3;6050.03
L'ordine Souveniers;1968 Ford Mustang;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;8304.11
L'ordine Souveniers;1968 Dodge Charger;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;2428.58
L'ordine Souveniers;1970 Plymouth Hemi Cuda;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;2374.04
L'ordine Souveniers;1969 Dodge Charger;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;4514.4
L'ordine Souveniers;1993 Mazda RX-7;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;2764.23
L'ordine Souveniers;1965 Aston Martin DB5;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;3583.79
L'ordine Souveniers;1948 Porsche 356-A Roadster;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;2541
L'ordine Souveniers;1995 Honda Civic;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;6831.09
L'ordine Souveniers;1999 Indy 500 Monte Carlo SS;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;2270.4
L'ordine Souveniers;1992 Ferrari 360 Spider red;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;3977.93
L'ordine Souveniers;1948 Porsche Type 356 Roadster;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;4195.95
L'ordine Souveniers;1966 Shelby Cobra 427 S/C;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;1127
L'ordine Souveniers;1982 Lamborghini Diablo;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;1194.08
L'ordine Souveniers;1971 Alpine Renault 1600s;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;2647.50
L'ordine Souveniers;1956 Porsche 356A Coupe;Classic Cars;2004-07-06 00:00:00;6;7;2004;3;2864.88
Muscle Machine Inc;1957 Ford Thunderbird;Classic Cars;2004-07-07 00:00:00;7;7;2004;3;2565.72
Muscle Machine Inc;1970 Chevy Chevelle SS 454;Classic Cars;2004-07-07 00:00:00;7;7;2004;3;2880.79
Muscle Machine Inc;1949 Jaguar XK 120;Classic Cars;2004-07-07 00:00:00;7;7;2004;3;2900.54
Muscle Machine Inc;1952 Citroen-15CV;Classic Cars;2004-07-07 00:00:00;7;7;2004;3;4039.85
Muscle Machine Inc;1969 Chevrolet Camaro Z28;Classic Cars;2004-07-07 00:00:00;7;7;2004;3;3691.60
Muscle Machine Inc;2002 Chevy Corvette;Classic Cars;2004-07-07 00:00:00;7;7;2004;3;4235.93
Extreme Desk Decorations, Ltd;1937 Lincoln Berline;Vintage Cars;2004-07-12 00:00:00;12;7;2004;3;4581.00
Extreme Desk Decorations, Ltd;1936 Mercedes-Benz 500K Special Roadster;Vintage Cars;2004-07-12 00:00:00;12;7;2004;3;1191.32
Extreme Desk Decorations, Ltd;1917 Grand Touring Sedan;Vintage Cars;2004-07-12 00:00:00;12;7;2004;3;5606.6
Extreme Desk Decorations, Ltd;1911 Ford Town Car;Vintage Cars;2004-07-12 00:00:00;12;7;2004;3;1876.74
Extreme Desk Decorations, Ltd;1932 Model A Ford J-Coupe;Vintage Cars;2004-07-12 00:00:00;12;7;2004;3;6229.5
Extreme Desk Decorations, Ltd;1928 Mercedes-Benz SSK;Vintage Cars;2004-07-12 00:00:00;12;7;2004;3;5197.5
Extreme Desk Decorations, Ltd;1917 Maxwell Touring Car;Vintage Cars;2004-07-12 00:00:00;12;7;2004;3;3752.97
Extreme Desk Decorations, Ltd;1932 Alfa Romeo 8C2300 Spider Sport;Vintage Cars;2004-07-12 00:00:00;12;7;2004;3;2963.45
Extreme Desk Decorations, Ltd;1939 Chevrolet Deluxe Coupe;Vintage Cars;2004-07-12 00:00:00;12;7;2004;3;1051.37
Extreme Desk Decorations, Ltd;1938 Cadillac V-16 Presidential Limousine;Vintage Cars;2004-07-12 00:00:00;12;7;2004;3;1451.6
Extreme Desk Decorations, Ltd;1936 Mercedes Benz 500k Roadster;Vintage Cars;2004-07-12 00:00:00;12;7;2004;3;1132.5
Salzburg Collectables;1934 Ford V8 Coupe;Vintage Cars;2004-07-16 00:00:00;16;7;2004;3;1838.72
Salzburg Collectables;1936 Chrysler Airflow;Vintage Cars;2004-07-16 00:00:00;16;7;2004;3;4581.12
Souveniers And Things Co.;1952 Alpine Renault 1300;Classic Cars;2004-07-19 00:00:00;19;7;2004;3;3600.24
Souveniers And Things Co.;1962 LanciaA Delta 16V;Classic Cars;2004-07-19 00:00:00;19;7;2004;3;3971.2
Souveniers And Things Co.;1958 Setra Bus;Trucks and Buses;2004-07-19 00:00:00;19;7;2004;3;3788.40
Souveniers And Things Co.;1940 Ford Pickup Truck;Trucks and Buses;2004-07-19 00:00:00;19;7;2004;3;4063.5
Souveniers And Things Co.;1913 Ford Model T Speedster;Vintage Cars;2004-07-19 00:00:00;19;7;2004;3;2512.54
Souveniers And Things Co.;18th Century Vintage Horse Carriage;Vintage Cars;2004-07-19 00:00:00;19;7;2004;3;3263.06
Souveniers And Things Co.;1940s Ford truck;Trucks and Buses;2004-07-19 00:00:00;19;7;2004;3;4094.88
Souveniers And Things Co.;1939 Cadillac Limousine;Vintage Cars;2004-07-19 00:00:00;19;7;2004;3;1771
Souveniers And Things Co.;1980Ã¢â‚¬â„¢s GM Manhattan Express;Trucks and Buses;2004-07-19 00:00:00;19;7;2004;3;2989.44
Souveniers And Things Co.;1996 Peterbilt 379 Stake Bed with Outrigger;Trucks and Buses;2004-07-19 00:00:00;19;7;2004;3;1099.56
Souveniers And Things Co.;1982 Camaro Z28;Classic Cars;2004-07-19 00:00:00;19;7;2004;3;4652.90
Mini Gifts Distributors Ltd.;1957 Chevy Pickup;Trucks and Buses;2004-07-20 00:00:00;20;7;2004;3;3085.74
Mini Gifts Distributors Ltd.;1998 Chrysler Plymouth Prowler;Classic Cars;2004-07-20 00:00:00;20;7;2004;3;7368.00
Mini Gifts Distributors Ltd.;1964 Mercedes Tour Bus;Trucks and Buses;2004-07-20 00:00:00;20;7;2004;3;6075
Mini Gifts Distributors Ltd.;1926 Ford Fire Engine;Trucks and Buses;2004-07-20 00:00:00;20;7;2004;3;1488.75
Mini Gifts Distributors Ltd.;1992 Ferrari 360 Spider red;Classic Cars;2004-07-20 00:00:00;20;7;2004;3;3386.8
Mini Gifts Distributors Ltd.;1970 Dodge Coronet;Classic Cars;2004-07-20 00:00:00;20;7;2004;3;2236.95
Mini Gifts Distributors Ltd.;1962 Volkswagen Microbus;Trucks and Buses;2004-07-20 00:00:00;20;7;2004;3;5275.24
Mini Gifts Distributors Ltd.;1958 Chevy Corvette Limited Edition;Classic Cars;2004-07-20 00:00:00;20;7;2004;3;1088.32
Mini Gifts Distributors Ltd.;1992 Porsche Cayenne Turbo Silver;Classic Cars;2004-07-20 00:00:00;20;7;2004;3;2420
Mini Gifts Distributors Ltd.;1954 Greyhound Scenicruiser;Trucks and Buses;2004-07-20 00:00:00;20;7;2004;3;1818.25
Mini Gifts Distributors Ltd.;Diamond T620 Semi-Skirted Tanker;Trucks and Buses;2004-07-20 00:00:00;20;7;2004;3;3187.84
Diecast Classics Inc.;2001 Ferrari Enzo;Classic Cars;2004-07-20 00:00:00;20;7;2004;3;6545.70
Diecast Classics Inc.;1969 Corvair Monza;Classic Cars;2004-07-20 00:00:00;20;7;2004;3;3345.03
Diecast Classics Inc.;1969 Ford Falcon;Classic Cars;2004-07-20 00:00:00;20;7;2004;3;5803.20
Diecast Classics Inc.;1970 Triumph Spitfire;Classic Cars;2004-07-20 00:00:00;20;7;2004;3;3159.75
Diecast Classics Inc.;1950's Chicago Surface Lines Streetcar;Trains;2004-07-20 00:00:00;20;7;2004;3;2544.75
Diecast Classics Inc.;1962 City of Detroit Streetcar;Trains;2004-07-20 00:00:00;20;7;2004;3;2317.27
Petit Auto;1972 Alfa Romeo GTA;Classic Cars;2004-07-21 00:00:00;21;7;2004;3;4080
Petit Auto;1999 Yamaha Speed Boat;Ships;2004-07-21 00:00:00;21;7;2004;3;2866.2
Petit Auto;1903 Ford Model A;Vintage Cars;2004-07-21 00:00:00;21;7;2004;3;4698.8
Petit Auto;Collectable Wooden Train;Trains;2004-07-21 00:00:00;21;7;2004;3;4123.31
Petit Auto;1941 Chevrolet Special Deluxe Cabriolet;Vintage Cars;2004-07-21 00:00:00;21;7;2004;3;5293.5
Petit Auto;1904 Buick Runabout;Vintage Cars;2004-07-21 00:00:00;21;7;2004;3;2404.04
Petit Auto;18th century schooner;Ships;2004-07-21 00:00:00;21;7;2004;3;2271.06
Petit Auto;1912 Ford Model T Delivery Wagon;Vintage Cars;2004-07-21 00:00:00;21;7;2004;3;2270.16
Petit Auto;1940 Ford Delivery Sedan;Vintage Cars;2004-07-21 00:00:00;21;7;2004;3;4025.27
Petit Auto;The Schooner Bluenose;Ships;2004-07-21 00:00:00;21;7;2004;3;1386
Petit Auto;The Mayflower;Ships;2004-07-21 00:00:00;21;7;2004;3;1636.95
Petit Auto;The USS Constitution Ship;Ships;2004-07-21 00:00:00;21;7;2004;3;2428.44
Petit Auto;The Titanic;Ships;2004-07-21 00:00:00;21;7;2004;3;3646
Petit Auto;The Queen Mary;Ships;2004-07-21 00:00:00;21;7;2004;3;2323.88
Petit Auto;Pont Yacht;Ships;2004-07-21 00:00:00;21;7;2004;3;1898.84
Collectables For Less Inc.;1980s Black Hawk Helicopter;Planes;2004-07-21 00:00:00;21;7;2004;3;5301.71
Collectables For Less Inc.;1900s Vintage Bi-Plane;Planes;2004-07-21 00:00:00;21;7;2004;3;2274.4
Collectables For Less Inc.;1937 Horch 930V Limousine;Vintage Cars;2004-07-21 00:00:00;21;7;2004;3;1562.16
Collectables For Less Inc.;HMS Bounty;Ships;2004-07-21 00:00:00;21;7;2004;3;1803.12
Collectables For Less Inc.;Boeing X-32A JSF;Planes;2004-07-21 00:00:00;21;7;2004;3;1589.12
La Rochelle Gifts;1969 Harley Davidson Ultimate Chopper;Motorcycles;2004-07-23 00:00:00;23;7;2004;3;3660.74
La Rochelle Gifts;1996 Moto Guzzi 1100i;Motorcycles;2004-07-23 00:00:00;23;7;2004;3;2538.14
La Rochelle Gifts;2003 Harley-Davidson Eagle Drag Bike;Motorcycles;2004-07-23 00:00:00;23;7;2004;3;5577.48
La Rochelle Gifts;P-51-D Mustang;Planes;2004-07-23 00:00:00;23;7;2004;3;2454.20
La Rochelle Gifts;1936 Harley Davidson El Knucklehead;Motorcycles;2004-07-23 00:00:00;23;7;2004;3;1927.33
La Rochelle Gifts;1997 BMW R 1100 S;Motorcycles;2004-07-23 00:00:00;23;7;2004;3;2224.74
La Rochelle Gifts;1928 British Royal Navy Airplane;Planes;2004-07-23 00:00:00;23;7;2004;3;2434.5
La Rochelle Gifts;1960 BSA Gold Star DBD34;Motorcycles;2004-07-23 00:00:00;23;7;2004;3;1851
La Rochelle Gifts;Corsair F4U ( Bird Cage);Planes;2004-07-23 00:00:00;23;7;2004;3;2378
La Rochelle Gifts;1900s Vintage Tri-Plane;Planes;2004-07-23 00:00:00;23;7;2004;3;1819.25
La Rochelle Gifts;1997 BMW F650 ST;Motorcycles;2004-07-23 00:00:00;23;7;2004;3;2067.70
La Rochelle Gifts;1928 Ford Phaeton Deluxe;Vintage Cars;2004-07-23 00:00:00;23;7;2004;3;1637.15
La Rochelle Gifts;1930 Buick Marquette Phaeton;Vintage Cars;2004-07-23 00:00:00;23;7;2004;3;1525.7
La Rochelle Gifts;American Airlines: B767-300;Planes;2004-07-23 00:00:00;23;7;2004;3;2747.52
La Rochelle Gifts;America West Airlines B757-200;Planes;2004-07-23 00:00:00;23;7;2004;3;3228.02
La Rochelle Gifts;ATA: B757-300;Planes;2004-07-23 00:00:00;23;7;2004;3;4897.92
La Rochelle Gifts;F/A 18 Hornet 1/72;Planes;2004-07-23 00:00:00;23;7;2004;3;3096
La Rochelle Gifts;American Airlines: MD-11S;Planes;2004-07-23 00:00:00;23;7;2004;3;1858.76
Online Mini Collectables;1968 Ford Mustang;Classic Cars;2004-08-02 00:00:00;2;8;2004;3;9242
Online Mini Collectables;2002 Suzuki XREO;Motorcycles;2004-08-02 00:00:00;2;8;2004;3;6476.66
Online Mini Collectables;1968 Dodge Charger;Classic Cars;2004-08-02 00:00:00;2;8;2004;3;4912.44
Online Mini Collectables;1970 Plymouth Hemi Cuda;Classic Cars;2004-08-02 00:00:00;2;8;2004;3;2577.54
Online Mini Collectables;1969 Dodge Super Bee;Classic Cars;2004-08-02 00:00:00;2;8;2004;3;2964
Online Mini Collectables;1976 Ford Gran Torino;Classic Cars;2004-08-02 00:00:00;2;8;2004;3;4189.2
